id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17463797,Andrew Sq Teal Room Close to T & Shops,18479599,Agnieszka,,Dorchester,42.32446,-71.05814,Private room,75,91,0,,,8,0,0,
17476391,Nice Room in Friendly House,118376884,Petr,,Jamaica Plain,42.32299,-71.10742,Private room,59,29,75,2022-07-31,1.24,1,110,6,STR-403710
17498140,Comfy twin room in a great neighborhood,96423949,Jessica & Shawn,,Longwood Medical Area,42.33938,-71.11893,Private room,225,1,47,2022-03-27,0.70,9,218,1,
17523133,"Entire floor, private bath, 2 mins walk to subway",88194508,Glenn,,Dorchester,42.28499,-71.06211,Private room,109,2,266,2022-09-03,3.96,1,120,55,STR-400551
17523630,Private & serene getaway in beautiful JP,30593609,Jennifer,,Jamaica Plain,42.31299,-71.11876,Entire home/apt,181,3,199,2022-09-01,2.97,1,265,32,STR-446068
17529340,Perfect 1BR apt S End/B Bay border - Copley Sq,89406568,Denise,,South End,42.34566,-71.07433,Entire home/apt,315,3,212,2022-09-02,3.18,1,66,29,STR-390973
17541222,Room for up to 4 in Updated 1 BR apt by T!,18150109,Alex,,Roxbury,42.32852,-71.09581,Entire home/apt,149,91,159,2019-12-09,2.36,4,103,0,
17543635,"Cozy home,easy access to Downtown&Longwood Medical",117015594,Trinh,,Dorchester,42.317,-71.05662,Private room,40,91,13,2018-03-01,0.20,2,0,0,
17544249,"Bedroom w shared kitchen, bathroom & living room",75076,Patrick,,Brighton,42.36336,-71.18708,Private room,59,6,136,2022-09-07,2.03,2,123,27,
17545684,New Garden Apt 2 BR Free Parkng Near Airprt/Boston,104174370,Linda,,East Boston,42.40709,-71.01529,Entire home/apt,139,2,311,2022-09-10,4.65,3,53,43,
17559493,"NEW 2nd Floor, 2BR Downtown Boston",118122992,Billy,,Chinatown,42.34903,-71.062,Entire home/apt,320,3,203,2022-09-10,3.03,4,134,34,STR-414537
17559756,"NEW 3rd Floor, 2BR Downtown Boston",118122992,Billy,,Chinatown,42.3503,-71.06037,Entire home/apt,320,3,168,2022-09-02,2.51,4,130,34,STR-414541
17559846,NEW B 1BR Downtown Boston,118122992,Billy,,Chinatown,42.34835,-71.06039,Entire home/apt,145,29,209,2021-10-15,3.12,4,331,1,
17567087,Charming South End Duplex (Pets Ok),119265681,Maude,,South End,42.34351,-71.06889,Entire home/apt,350,2,259,2022-09-05,3.87,2,229,37,STR-479353
17573922,"NEW 1st Floor, 1BR Downtown Boston",118122992,Billy,,Chinatown,42.34986,-71.06197,Entire home/apt,180,29,145,2022-05-05,2.17,4,286,2,
17592876,Transportation Accessible Home,119541425,Esameldin,,Dorchester,42.3205,-71.06521,Entire home/apt,160,29,129,2021-12-23,1.93,1,175,1,STR-416452
17609053,⍟ Lofty South End Penthouse w/Street Parking! ⍟,12452436,Drew,,South End,42.33944,-71.07532,Entire home/apt,255,1,30,2022-08-25,0.47,2,4,9,STR-453957
17616603,Charming 1 bedroom Condo in Historic South End,55900538,Michael,,South End,42.33959,-71.08015,Entire home/apt,250,1,235,2022-09-11,3.55,1,258,59,STR-397947
17617918,Back Bay One Bedroom - Best Neighborhood in Boston!,22541573,Ken,,Fenway,42.3461,-71.0877,Entire home/apt,245,30,1,2017-06-19,0.02,42,335,0,
17651270,"A Stylish Stay w/ a Queen Bed, Heated Floors; #1",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,207,1,125,2022-08-26,1.92,84,359,21,
17652105,"A Stylish Stay w/a Queen Bed, Heated Floors; #2",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,121,2022-07-14,1.86,84,349,14,
17652206,"A Stylish Stay w/ a Queen Bed, Heated Floors; #3",22348222,Maverick,,Allston,42.34072,-71.12597,Entire home/apt,199,1,127,2022-08-23,2.00,84,353,22,
17652280,"Updated 2BR, 2bath apartment, minutes from Boston",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,384,3,35,2022-08-20,0.54,84,319,6,
17652377,"A Stylish Stay w/ a Queen Bed, Heated Floors; #11",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,205,1,103,2022-08-30,1.62,84,338,12,
17652410,"A Stylish Stay w/ a Queen Bed, Heated Floors; #12",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,144,2022-08-31,2.21,84,345,16,
17652453,"A Stylish Stay w/ a Queen Bed, Heated Floors; #13",22348222,Maverick,,Allston,42.34028,-71.12521,Entire home/apt,252,1,137,2022-07-19,2.10,84,353,31,
17652490,"A Stylish Stay w/ a Queen Bed, Heated Floors; #14",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,224,1,194,2022-08-18,2.97,84,325,26,
17652585,"A Stylish Stay w/ a Queen Bed, Heated Floors; #18",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,207,1,133,2022-08-03,2.06,84,313,9,
17652628,"A Stylish Stay w/ a Queen Bed, Heated Floors; #15",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,230,1,97,2022-06-17,1.49,84,330,8,
17652664,"Modern Studio, quick train to Boston; #16",22348222,Maverick,,Allston,42.34039,-71.12545,Entire home/apt,208,1,100,2022-08-05,1.53,84,356,26,
17652711,"A Stylish Stay w/ a Queen Bed, Heated Floors; #17",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,126,2022-08-19,1.93,84,311,22,
17652796,"A Stylish Stay w/ a Queen Bed, Heated Floors; #21",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,111,2022-08-14,1.70,84,314,27,
17652844,"A Stylish Stay w/ a Queen Bed, Heated Floors; #22",22348222,Maverick,,Allston,42.34028,-71.1274,Entire home/apt,233,1,161,2022-08-22,2.47,84,329,31,
17653948,"A Stylish Stay w/ a Queen Bed, Heated Floors.. #23",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,231,1,105,2022-08-31,1.62,84,351,22,
17654123,"A Stylish Stay w/ a Queen Bed, Heated Floors; #24",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,205,1,107,2022-08-26,1.65,84,352,23,
17654157,"A Stylish Stay w/ a Queen Bed, Heated Floors; #25",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,230,1,162,2022-08-24,2.48,84,323,30,
17654231,"A Stylish Stay w/ a Queen Bed, Heated Floors; #26",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,257,1,91,2022-08-31,1.40,84,334,19,
17654279,"A Stylish Stay w/ a King Bed, Heated Floors;  #27",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,224,1,143,2022-08-28,2.21,84,325,28,
17654318,"A Stylish Stay w/ a Queen Bed, Heated Floors; #28",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,257,1,153,2022-08-29,2.36,84,335,23,
17654346,"A Stylish Stay w/ a Queen Bed, Heated Floors; #29",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,133,2022-08-09,2.07,84,328,20,
17654407,"A Stylish Stay w/ a Queen Bed, Heated Floors; #31",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,205,1,100,2022-09-01,1.53,84,295,15,
17654443,"A Stylish Stay w/ a Queen Bed, Heated Floors; #32",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,224,1,131,2022-07-28,2.01,84,347,18,
17654473,"A Stylish Stay w/ a Queen Bed, Heated Floors; #33",22348222,Maverick,,Allston,42.34028,-71.12521,Entire home/apt,252,1,182,2022-08-31,2.79,84,340,39,
17654520,"A Stylish Stay w/ a Queen Bed, Heated Floors; #34",22348222,Maverick,,Allston,42.34028,-71.12521,Entire home/apt,258,1,105,2022-08-14,1.62,84,337,12,
17655324,"A Stylish Stay w/ a Queen Bed, Heated Floors; #35",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,173,2022-07-25,2.65,84,350,24,
17655350,"A Stylish Stay w/ a Queen Bed, Heated Floors; #36",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,251,1,108,2022-08-27,1.65,84,326,10,
17655373,"A Stylish Stay w/ a Queen Bed, Heated Floors; #37",22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,230,1,192,2022-08-26,2.95,84,316,29,
17655391,Large Studio w/ Queen AND Sofa Bed; #38,22348222,Maverick,,Allston,42.34018,-71.12515,Entire home/apt,207,1,199,2022-08-19,3.10,84,185,24,
17675806,Beautiful 2BR Modern Apartment in Jamaica Plain,12083797,Molly,,Jamaica Plain,42.30874,-71.11685,Entire home/apt,265,3,10,2022-06-04,0.15,1,190,1,STR-468770
17676984,Private room-10 min to downtown15 min to Cambridge,21745230,Jurek,,Charlestown,42.38376,-71.07707,Private room,54,1,5,2017-09-02,0.07,11,22,0,STR-383106
17704067,Great Location for your stay!,16186589,Marie,,Dorchester,42.30656,-71.07173,Private room,33,30,11,2022-08-31,0.17,27,319,3,
17743638,"A Room in the Village, Room 7",11557910,Charles,,Mission Hill,42.33167,-71.12054,Private room,150,91,6,2018-05-30,0.09,13,303,0,
17779084,Huge rm Renovated Clean Subway Safe neighborhood,18517776,Huggy,,Roxbury,42.31333,-71.09339,Private room,36,150,0,,,31,365,0,
17791011,Back Bay Cozy Studio In Brownstone first floor,57329784,David,,Back Bay,42.351228418558804,-71.08858946710825,Entire home/apt,198,1,23,2022-09-11,10.00,1,38,23,STR-480193
17806747,Brand New North End Luxurious One Bedroom Condo up,10250257,Caroline,,North End,42.36393,-71.05223,Entire home/apt,102,91,15,2022-02-28,0.23,2,106,1,
17807912,"Apartment in Jamaica Plain, Boston",53753788,Allison,,Jamaica Plain,42.29973,-71.11618,Entire home/apt,82,91,22,2018-09-02,0.35,1,90,0,
17810176,🎖The Buddha Room | Close to Subway + Downtown🎖,102027626,Romo & Nayeli,,Dorchester,42.28901,-71.06819,Private room,85,2,86,2022-09-11,1.30,6,141,6,STR-386945
17811602,Spacious 1 Bedroom w/ Free Parking Near MIT,43450256,Steve,,West End,42.36755,-71.08525,Entire home/apt,44,30,31,2022-08-31,0.47,25,299,2,
17832598,3BR 2.5Bath 2Parking By DWTN Airport BCEC Seaport,27630785,Jingjing,,South Boston,42.342,-71.05282,Entire home/apt,537,1,250,2022-08-25,3.78,1,130,51,STR-430796
17849739,Accessible & Great Private Bedroom Near T!,16186589,Marie,,Dorchester,42.28964,-71.06607,Private room,40,30,5,2022-08-07,0.09,27,266,2,
17880051,Modern 3 BR/2 Bath/Prkng By Airport/Boston,104174370,Linda,,East Boston,42.40595,-71.01305,Entire home/apt,165,2,333,2022-09-06,5.02,3,59,58,
17907229,Great 3 Bdr apartment with Airbeds!,16186589,Marie,,Dorchester,42.30133,-71.0648,Entire home/apt,105,30,0,,,27,274,0,
17927755,Master Bedroom/Private Bathroom/Mission Hill/JP,106269675,Nadia,,Mission Hill,42.32938,-71.11024,Private room,64,32,77,2020-08-28,1.16,1,271,0,
17942707,Newly Renovated 1 BR close to T and Northeastern!,18150109,Alex,,Roxbury,42.32807,-71.09557,Entire home/apt,143,91,98,2019-11-24,1.48,4,178,0,
17952482,#101 Boston New heating AC room 全樓禁烟讲国语,112905339,Weihai,,Dorchester,42.30752,-71.06525,Private room,55,30,31,2021-10-25,0.47,10,102,1,
17962385,"Heart of Boston- Large Studio, private entrance",116718872,Clare,,South End,42.34413,-71.07605,Entire home/apt,300,3,52,2022-09-05,0.82,1,0,12,STR-415124
17969508,Renovated House Large Bay Windows Near Orange Line,18517776,Huggy,,Roxbury,42.31343,-71.09345,Private room,36,150,0,,,31,365,0,
17974950,"★ Sunny, Spacious & Modern ★ Cleaned & Sanitized!",69587,Boris & Susan,,East Boston,42.37642,-71.03784,Private room,125,1,611,2022-09-07,9.35,8,170,94,STR-400320
17994861,South End 2 Bed with Parking x 2,55715847,Lyndsay,,South End,42.34218,-71.079,Entire home/apt,200,91,1,2017-05-28,0.02,1,0,0,
18032982,Back Bay One Bedroom with Great Views,22541573,Ken,,Back Bay,42.3454,-71.08634,Entire home/apt,240,30,2,2018-05-24,0.03,42,354,0,
18042114,"Sunny 1BR w views, close to BC and Boston",68941675,Mary Jo,,Brighton,42.3401,-71.17155,Entire home/apt,398,5,51,2022-09-06,0.78,1,119,20,
18055117,Boston Strong,124261946,Kimberly,,Dorchester,42.30403,-71.07564,Private room,40,91,2,2019-09-01,0.03,1,134,0,
18070939,Large Stylish Newbury Street Studio w/kitchen,22348222,Maverick,,Back Bay,42.34981,-71.08263,Entire home/apt,242,1,263,2022-08-05,4.01,84,301,37,LB-418468
18135743,"A Room in the Village, Room 3",11557910,Charles,,Mission Hill,42.33277,-71.11915,Private room,150,91,8,2019-04-27,0.12,13,300,0,
18139000,"Comfy, cozy and clean w/parking- Boston/Cambridge",23267805,Claudia,,Charlestown,42.39186,-71.09033,Entire home/apt,118,1,164,2022-08-30,2.49,1,292,37,
18151308,Beautiful Cambridge/Harvard house,5862063,Federico,,Allston,42.37742,-71.10877,Entire home/apt,273,1,104,2022-08-13,1.59,1,0,20,
18170647,"Great 1 bedrm apt in Boston, Longwd Med",31340713,Kama,,Brighton,42.34133,-71.14605,Entire home/apt,135,90,3,2019-10-17,0.06,50,287,0,Exempt: This listing is a unit used for furnished institutional or business stays
18194673,Warm and welcoming home in Roslindale,27364068,Katie,,Roslindale,42.27708,-71.1337,Private room,70,2,107,2022-08-28,1.65,1,48,27,STR-389083
18199963,“The Tower Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35395,-71.16776,Private room,134,1,136,2022-09-11,2.11,6,347,25,STR-453972
18220200,Near Orange Line Renovated Clean AC Easy Parking,18517776,Huggy,,Roxbury,42.31337,-71.09339,Private room,36,150,1,2017-09-01,0.02,31,365,0,
18240259,"Cozy, comfortable, and convenient.",14904600,Brian,,Jamaica Plain,42.3196,-71.1044,Private room,70,91,12,2017-06-01,0.18,1,0,0,
18290558,★ Spacious & Modern ★ Professionally Sanitized ★,69587,Boris & Susan,,East Boston,42.3748,-71.03803,Private room,125,1,700,2022-09-12,10.71,8,159,133,STR-400320
18305618,"Boston’s Luxury Cellar Apartment, Comfy & Cozy",126495858,Silvia,,Hyde Park,42.2353,-71.12879,Entire home/apt,135,2,43,2022-09-04,7.17,1,313,43,STR-467769
18305688,Sunny APT w/ NEMA EV Charger Outdoor Sauna near BC,5784364,Chen,,Brighton,42.3506,-71.18841,Entire home/apt,175,2,187,2022-08-20,2.87,1,85,48,
18330818,Penthouse Room With Private Entrance,92004180,Huani,,Allston,42.38986,-71.11756,Entire home/apt,178,2,249,2022-08-28,3.87,1,48,50,
18342681,"★ Modern, Cozy & Convenient ★ Close to Downtown!",69587,Boris & Susan,,East Boston,42.37441,-71.03809,Private room,125,1,544,2022-09-10,8.32,8,172,83,STR-400320
18342707,★Clean | Cozy Bedroom - Close to Subway & Airport★,69587,Boris & Susan,,East Boston,42.37612,-71.03807,Private room,125,1,555,2022-09-09,8.49,8,161,86,STR-400320
18354570,Newly Remodeled Studio in Back Bay - River View,66334205,Zack,,Back Bay,42.35318,-71.07904,Entire home/apt,152,30,135,2022-07-21,2.05,1,83,3,STR-398563
18390507,Near Longwood Med/BU/ Fenway/Back Bay PARKING INCL,50750007,Mark,,Allston,42.3432,-71.12179,Entire home/apt,174,2,171,2022-08-29,2.61,2,277,49,
18396209,FLEXIBLE LEASES Downtown 4 Beds  2 Bath Boston,103216039,Olivia,,Downtown,42.35553,-71.05674,Entire home/apt,353,91,151,2019-12-23,2.34,1,0,0,
18498138,Floating suite in Boston Harbor,3029783,Deborah,,Charlestown,42.37564,-71.04913,Entire home/apt,227,2,56,2022-08-28,0.89,5,329,6,STR-416892
18526885,"Spacious, stylish, modern apartment on Orange Line",106950426,Paul,,Roxbury,42.31737,-71.09498,Private room,45,29,12,2022-04-30,0.18,2,346,4,Exempt: This listing is a unit used for furnished institutional or business stays
18557609,Beacon Hill 1brm - walk everywhere!,66533138,Val,,Beacon Hill,42.35974,-71.06698,Entire home/apt,245,2,198,2022-08-31,3.05,1,320,45,Exempt: This listing is a unit that has contracts with hospitals
18568481,Flats on D. Great Place to have fun.,128916761,Chris,,South Boston Waterfront,42.34534,-71.04232,Entire home/apt,118,91,5,2017-05-09,0.08,1,0,0,
18582571,Clean upscale apt and location,129018803,Paula,,Beacon Hill,42.35782,-71.06975,Entire home/apt,145,91,2,2017-05-27,0.03,1,0,0,
18584891,"◇Cape Cod Suite, with Private Bath ◇",31035862,"Roger Michael ""Corey""",,Dorchester,42.29402,-71.06196,Private room,93,1,626,2022-09-14,9.63,2,46,134,str-413447
18601269,Somerville cozy private room for monthly lease,9011218,Xin,,Charlestown,42.38126,-71.09722,Private room,20,91,0,,,1,90,0,
18605469,No longer available,38185168,Tim,,Dorchester,42.28266,-71.05867,Private room,110,91,3,2018-10-14,0.05,1,0,0,
18612312,Logan Intl Airport - Boston I,129278480,Jay,,East Boston,42.39031,-71.00178,Private room,50,91,0,,,5,89,0,
18613633,Boston - Logan Intl Airport III,129278480,Jay,,East Boston,42.38917,-71.00362,Private room,50,91,4,2019-11-30,0.06,5,89,0,
18617002,Artist's loft in the South End,43666185,Shanta,,South End,42.34125,-71.06522,Entire home/apt,157,91,6,2017-08-17,0.09,1,0,0,
18624667,Boston 1 Bed Apt 5 Min Walk to Train & Beach,43093243,Anthony,,East Boston,42.39573,-70.98539,Entire home/apt,132,1,172,2022-09-14,2.64,1,9,37,
18656728,Family Friendly Colorful Home - close to Subway!,129651567,Jovielle,,Jamaica Plain,42.31681,-71.10264,Entire home/apt,180,91,18,2019-08-10,0.29,1,0,0,
18676360,Walk to Harvard/MIT (unit 2) w/ parking,35489146,Ann,,Allston,42.36612,-71.10307,Entire home/apt,463,2,190,2022-08-28,2.96,2,44,38,STR-15706
18731645,"A Room in the Village, Room 9",11557910,Charles,,Mission Hill,42.33231,-71.12071,Private room,150,91,4,2022-05-04,0.06,13,269,1,
18732068,"A Room in the Village, Room 10",11557910,Charles,,Mission Hill,42.33243,-71.12071,Private room,150,91,4,2020-03-31,0.06,13,280,0,
18736098,Brookline  Studio: Walk Everywhere!,25167828,Michael,,Brighton,42.3374,-71.12677,Entire home/apt,159,2,233,2022-09-11,3.60,1,38,42,
18736738,Spacious pet friendly 1BD APT w/ Devoted Entrance.,130336134,Elie,,West Roxbury,42.29486,-71.15989,Entire home/apt,113,91,16,2022-05-20,0.26,1,62,2,
18737444,Cody's Place Boston Logan Airport Beaches ParkFree,44854015,Frank,,East Boston,42.38752,-70.9716,Entire home/apt,195,1,240,2022-09-01,3.87,3,341,23,
18756360,"Comfortable Stay, not far from Downtown and Fenway",101057334,Gregory,,Roxbury,42.32963,-71.09517,Private room,78,1,263,2022-08-29,4.06,5,27,43,STR-383502
18775371,Gorgeous 5 Bedroom Home with Huge Private Backyard,125755087,Emily,,Allston,42.34517,-71.13414,Entire home/apt,795,3,32,2022-09-06,0.51,1,2,8,
18777049,"Master Bed, short distance to Downtown, Fenway",101057334,Gregory,,Roxbury,42.33143,-71.09368,Private room,78,1,251,2022-08-14,3.88,5,34,44,STR-383502
18789766,"2Twin Beds close to MBTA, short distance to Fenway",101057334,Gregory,,Roxbury,42.33138,-71.09336,Private room,78,1,174,2022-08-28,2.69,5,39,26,STR-383502
18790023,Unwind from City Vibe in Comfy/Spacious PrivateRm,9705586,Estuardo,,Roslindale,42.27801,-71.13446,Private room,100,2,83,2022-07-04,1.29,2,324,18,STR-401632
18837200,"Two bedrooms, one bath in Watertown next to bus",72948248,Parul,,Brighton,42.36559,-71.17744,Private room,129,2,83,2022-08-27,1.30,5,212,19,
18839204,"Warm, private room near Harvard and Boston",809318,Arik,,Brighton,42.37463,-71.16073,Private room,110,1,179,2022-09-09,2.77,1,8,29,
18875451,“The Sunset Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35418,-71.16776,Private room,140,1,159,2022-06-06,2.48,6,350,18,STR-453972
18875553,“The King's Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35401,-71.16776,Private room,239,1,69,2022-06-18,1.07,6,358,14,STR-453972
18875599,“The Pistachio Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35401,-71.16776,Private room,165,1,81,2022-05-27,1.26,6,344,8,STR-453972
18876533,“The In & Out Room” at The Perthshire House.,16441460,Charles,,Brighton,42.35457,-71.16684,Private room,136,1,63,2022-09-04,2.58,6,362,28,STR-453972
18886077,"Stylish, modern duplex near Orange Line, Downtown",106950426,Paul,,Roxbury,42.3165,-71.09563,Private room,45,30,9,2022-02-15,0.14,2,292,1,STR-424669
18898296,"2Twin Beds close to Northeastern University, MBTA",101057334,Gregory,,Roxbury,42.32994,-71.0933,Private room,78,1,160,2022-08-24,2.49,5,38,24,STR-383502
18899037,"Queen Bed near subway, short distance to Fenway",101057334,Gregory,,Roxbury,42.32982,-71.09304,Private room,78,1,212,2022-08-29,3.28,5,28,37,STR-383502
18910496,Cozy 1br Convenient Location near BC Outdoor Sauna,914769,Michael,,Brighton,42.35229,-71.1885,Entire home/apt,99,2,71,2022-09-01,1.10,3,21,14,
18929249,Bright & Beautiful Abode | near Boston,119774057,Len & Eugenia,,Charlestown,42.38423,-71.07821,Entire home/apt,272,1,195,2022-08-24,3.04,1,175,44,
18942870,Andrew Sq - Cozy Quiet Room,18479599,Agnieszka,,Dorchester,42.32458,-71.05999,Private room,65,91,1,2022-05-18,0.25,8,273,1,
18945347,B204 New AC & Heating Boston private room,105851798,Anne,,Dorchester,42.30742,-71.06513,Private room,54,30,42,2019-11-05,0.66,6,44,0,
19037094,Trendy 1 bed in luxury seaport building,132854775,Kimber,,South Boston Waterfront,42.34867,-71.0435,Entire home/apt,380,91,12,2017-10-09,0.19,1,0,0,
19065197,"Perfect Location, Lovely room in Cambridge!",6839881,Lisan,,Allston,42.36813,-71.09965,Private room,57,91,2,2018-09-01,0.03,4,257,0,
